State_Name,District_Name,Season,Crop,Yield
Madhya Pradesh,SHIVPURI,Whole Year,Papaya,18.6538461538462
Madhya Pradesh,SHIVPURI,Whole Year,Rice,1.36357939591428
Madhya Pradesh,SIDHI,Kharif,Cotton,0.439047619047619
Madhya Pradesh,SIDHI,Kharif,Jute,2.15442561205273
Madhya Pradesh,SIDHI,Kharif,Maize,1.21831851749952
Madhya Pradesh,SIDHI,Kharif,Rice,0.823657614937653
Madhya Pradesh,SIDHI,Whole Year,Banana,22.2012345679012
Madhya Pradesh,SIDHI,Whole Year,Maize,0.927137870855148
Madhya Pradesh,SIDHI,Whole Year,Mango,0.0
Madhya Pradesh,SIDHI,Whole Year,Papaya,0.0
Madhya Pradesh,SIDHI,Whole Year,Rice,0.625978313458747
Madhya Pradesh,SINGRAULI,Kharif,Maize,1.47161923389587
Madhya Pradesh,SINGRAULI,Kharif,Rice,1.29526555471588
Madhya Pradesh,SINGRAULI,Whole Year,Banana,18.9861111111111
Madhya Pradesh,SINGRAULI,Whole Year,Maize,1.01149122146033
Madhya Pradesh,SINGRAULI,Whole Year,Rice,0.636799202185318
Madhya Pradesh,TIKAMGARH,Kharif,Jute,1.56140350877193
Madhya Pradesh,TIKAMGARH,Kharif,Maize,0.916996654401562
Madhya Pradesh,TIKAMGARH,Kharif,Rice,0.544188742877558
Madhya Pradesh,TIKAMGARH,Whole Year,Banana,23.875
Madhya Pradesh,TIKAMGARH,Whole Year,Maize,0.615067079463364
Madhya Pradesh,TIKAMGARH,Whole Year,Mango,0.0
Madhya Pradesh,TIKAMGARH,Whole Year,Papaya,40.4959514170041
Madhya Pradesh,TIKAMGARH,Whole Year,Rice,0.41109709962169
Madhya Pradesh,UJJAIN,Kharif,Cotton,0.589648390989104
Madhya Pradesh,UJJAIN,Kharif,Jute,1.83333333333333
Madhya Pradesh,UJJAIN,Kharif,Maize,1.28123449105245
Madhya Pradesh,UJJAIN,Kharif,Rice,0.53625730994152
Madhya Pradesh,UJJAIN,Whole Year,Banana,32.3333333333333
Madhya Pradesh,UJJAIN,Whole Year,Cotton,0.25
Madhya Pradesh,UJJAIN,Whole Year,Maize,1.02974312753493
Madhya Pradesh,UJJAIN,Whole Year,Mango,0.0
Madhya Pradesh,UJJAIN,Whole Year,Orange,0.0
Madhya Pradesh,UJJAIN,Whole Year,Papaya,30.525
Madhya Pradesh,UMARIA,Kharif,Jute,1.375
Madhya Pradesh,UMARIA,Kharif,Maize,0.992585076253739
Madhya Pradesh,UMARIA,Kharif,Rice,0.682771901733463
Madhya Pradesh,UMARIA,Whole Year,Banana,22.0
Madhya Pradesh,UMARIA,Whole Year,Maize,0.526608187134503
Madhya Pradesh,UMARIA,Whole Year,Mango,0.0
Madhya Pradesh,UMARIA,Whole Year,Rice,0.70595408514925
Madhya Pradesh,VIDISHA,Kharif,Cotton,0.545479082321188
Madhya Pradesh,VIDISHA,Kharif,Jute,2.0
Madhya Pradesh,VIDISHA,Kharif,Maize,1.65246204411604
Madhya Pradesh,VIDISHA,Kharif,Rice,0.712147901570103
Madhya Pradesh,VIDISHA,Whole Year,Maize,1.26699549646151
Madhya Pradesh,VIDISHA,Whole Year,Mango,0.0
Madhya Pradesh,VIDISHA,Whole Year,Papaya,60.7166666666667
Madhya Pradesh,VIDISHA,Whole Year,Rice,0.791666666666667
Maharashtra,AHMEDNAGAR,Autumn,Maize,1113.0
Maharashtra,AHMEDNAGAR,Kharif,Cotton,1.52210678085012
Maharashtra,AHMEDNAGAR,Kharif,Maize,2.21095486205354
Maharashtra,AHMEDNAGAR,Kharif,Rice,0.886244125275603
Maharashtra,AHMEDNAGAR,Rabi,Maize,1.78375945868415
Maharashtra,AHMEDNAGAR,Summer,Maize,1.52597006811256
Maharashtra,AHMEDNAGAR,Whole Year,Banana,111.7
Maharashtra,AHMEDNAGAR,Whole Year,Cotton,92.1661532537543
Maharashtra,AHMEDNAGAR,Whole Year,Grapes,21.3716012084592
Maharashtra,AHMEDNAGAR,Whole Year,Mango,1.84850441144825
Maharashtra,AKOLA,Kharif,Cotton,1.34625232218795
Maharashtra,AKOLA,Kharif,Maize,2.08821229371514
Maharashtra,AKOLA,Kharif,Rice,0.620689655172414
Maharashtra,AKOLA,Rabi,Maize,1.64814814814815
Maharashtra,AKOLA,Summer,Maize,0.727272727272727
Maharashtra,AKOLA,Whole Year,Banana,52.5
Maharashtra,AKOLA,Whole Year,Cotton,25.9321115855449
Maharashtra,AKOLA,Whole Year,Grapes,26.8253968253968
Maharashtra,AKOLA,Whole Year,Mango,1.88064516129032
Maharashtra,AMRAVATI,Kharif,Cotton,1.37834377365851
Maharashtra,AMRAVATI,Kharif,Maize,2.09004915691767
Maharashtra,AMRAVATI,Kharif,Rice,0.617936423759891
Maharashtra,AMRAVATI,Rabi,Maize,0.722222222222222
Maharashtra,AMRAVATI,Summer,Maize,1.17989417989418
Maharashtra,AMRAVATI,Whole Year,Banana,69.975
Maharashtra,AMRAVATI,Whole Year,Cotton,17.5269020069624
Maharashtra,AMRAVATI,Whole Year,Grapes,26.825
Maharashtra,AMRAVATI,Whole Year,Mango,2.02020202020202
Maharashtra,AURANGABAD,Kharif,Cotton,1.33428580923094
Maharashtra,AURANGABAD,Kharif,Maize,2.33344137866501
Maharashtra,AURANGABAD,Kharif,Rice,0.663535353535354
Maharashtra,AURANGABAD,Rabi,Maize,2.21009519106989
Maharashtra,AURANGABAD,Summer,Maize,1.37944147355912
Maharashtra,AURANGABAD,Whole Year,Banana,42.95
Maharashtra,AURANGABAD,Whole Year,Cotton,29.9767664429232
Maharashtra,AURANGABAD,Whole Year,Grapes,26.8378378378378
Maharashtra,AURANGABAD,Whole Year,Mango,1.84806305550897
Maharashtra,BEED,Kharif,Cotton,1.05225967044775
Maharashtra,BEED,Kharif,Maize,1.14191034206705
Maharashtra,BEED,Kharif,Rice,0.674804071132648
Maharashtra,BEED,Rabi,Maize,1.30811239743587
Maharashtra,BEED,Summer,Maize,1.19816572316572
Maharashtra,BEED,Whole Year,Banana,65.65
Maharashtra,BEED,Whole Year,Cotton,29.2836725356088
Maharashtra,BEED,Whole Year,Grapes,26.8305084745763
Maharashtra,BEED,Whole Year,Mango,1.84835001853912
Maharashtra,BHANDARA,Kharif,Maize,1.78571428571429
Maharashtra,BHANDARA,Kharif,Rice,1.37916356696717
Maharashtra,BHANDARA,Summer,Rice,2.10580821191233
Maharashtra,BHANDARA,Whole Year,Banana,24.2
Maharashtra,BHANDARA,Whole Year,Mango,1.84841795437822
Maharashtra,BULDHANA,Kharif,Cotton,1.34109582124241
Maharashtra,BULDHANA,Kharif,Maize,2.07422895108735
Maharashtra,BULDHANA,Kharif,Rice,0.788095238095238
Maharashtra,BULDHANA,Rabi,Maize,1.60765999156911
Maharashtra,BULDHANA,Summer,Maize,1.28906714200832
Maharashtra,BULDHANA,Whole Year,Banana,48.275
Maharashtra,BULDHANA,Whole Year,Cotton,22.9557296627703
Maharashtra,BULDHANA,Whole Year,Grapes,26.85
Maharashtra,BULDHANA,Whole Year,Mango,1.87692307692308
Maharashtra,CHANDRAPUR,Kharif,Cotton,1.36418960942458
Maharashtra,CHANDRAPUR,Kharif,Maize,1.38181818181818
Maharashtra,CHANDRAPUR,Kharif,Rice,1.20282221336625
Maharashtra,CHANDRAPUR,Rabi,Maize,1.5
Maharashtra,CHANDRAPUR,Summer,Maize,1.0
Maharashtra,CHANDRAPUR,Summer,Rice,1.57842378237261
Maharashtra,CHANDRAPUR,Whole Year,Cotton,31.0618930168028
Maharashtra,CHANDRAPUR,Whole Year,Mango,1.72032440403047
Maharashtra,DHULE,Autumn,Maize,725.25
Maharashtra,DHULE,Kharif,Cotton,1.33699912477885
Maharashtra,DHULE,Kharif,Maize,2.15698987503641
Maharashtra,DHULE,Kharif,Rice,0.812263842353422
Maharashtra,DHULE,Rabi,Maize,2.42838648392401
Maharashtra,DHULE,Summer,Maize,1.05717893217893
Maharashtra,DHULE,Whole Year,Banana,97.4
Maharashtra,DHULE,Whole Year,Cotton,50.9032531413352
Maharashtra,DHULE,Whole Year,Grapes,26.8269230769231
Maharashtra,DHULE,Whole Year,Mango,1.88709677419355
Maharashtra,GADCHIROLI,Kharif,Cotton,1.45507252489772
Maharashtra,GADCHIROLI,Kharif,Maize,1.87712982993383
Maharashtra,GADCHIROLI,Kharif,Rice,1.17562778014465
Maharashtra,GADCHIROLI,Rabi,Maize,1.70734126984127
Maharashtra,GADCHIROLI,Summer,Maize,1.0
Maharashtra,GADCHIROLI,Summer,Rice,1.67005854640707
Maharashtra,GADCHIROLI,Whole Year,Cotton,1.0
Maharashtra,GADCHIROLI,Whole Year,Mango,1.84848484848485
Maharashtra,GONDIA,Kharif,Maize,1.78571428571429
Maharashtra,GONDIA,Kharif,Rice,1.29642505917055
Maharashtra,GONDIA,Rabi,Maize,1.30555555555556
Maharashtra,GONDIA,Summer,Maize,1.0
Maharashtra,GONDIA,Summer,Rice,2.17528092813049
Maharashtra,GONDIA,Whole Year,Mango,4.5662100456621
Maharashtra,HINGOLI,Kharif,Cotton,1.59554285066068
Maharashtra,HINGOLI,Kharif,Maize,1.02996170496171
Maharashtra,HINGOLI,Kharif,Rice,0.468736432774349
Maharashtra,HINGOLI,Rabi,Maize,1.56346153846154
Maharashtra,HINGOLI,Summer,Maize,1.15550595238095
Maharashtra,HINGOLI,Whole Year,Banana,53.0483870967742
Maharashtra,HINGOLI,Whole Year,Cotton,0.921458625525947
Maharashtra,HINGOLI,Whole Year,Grapes,13.5833333333333
Maharashtra,JALGAON,Autumn,Maize,1326.66666666667
Maharashtra,JALGAON,Kharif,Cotton,1.64370499097055
Maharashtra,JALGAON,Kharif,Maize,2.5379058395849
Maharashtra,JALGAON,Kharif,Rice,1.02853192559075
Maharashtra,JALGAON,Rabi,Maize,2.25702467389049
Maharashtra,JALGAON,Summer,Maize,1.57516975777845
Maharashtra,JALGAON,Whole Year,Banana,66.5972144846797
Maharashtra,JALGAON,Whole Year,Cotton,55.2142965001598
Maharashtra,JALGAON,Whole Year,Grapes,26.8333333333333
Maharashtra,JALGAON,Whole Year,Mango,1.84771573604061
Maharashtra,JALNA,Kharif,Cotton,1.43019454046877
Maharashtra,JALNA,Kharif,Maize,1.98124284812361
Maharashtra,JALNA,Kharif,Rice,0.455916999667
Maharashtra,JALNA,Rabi,Maize,1.99068737645097
Maharashtra,JALNA,Summer,Maize,1.05480072463768
Maharashtra,JALNA,Whole Year,Banana,59.8666666666667
Maharashtra,JALNA,Whole Year,Cotton,34.3762855414398
Maharashtra,JALNA,Whole Year,Grapes,26.8314606741573
Maharashtra,JALNA,Whole Year,Mango,1.84774143302181
Maharashtra,KOLHAPUR,Kharif,Cotton,1.25
Maharashtra,KOLHAPUR,Kharif,Maize,1.87715753843034
Maharashtra,KOLHAPUR,Kharif,Rice,14.9029255469083
Maharashtra,KOLHAPUR,Rabi,Maize,2.26041378647273
Maharashtra,KOLHAPUR,Summer,Maize,2.07841794569067
Maharashtra,KOLHAPUR,Summer,Rice,2.8625283446712
Maharashtra,KOLHAPUR,Whole Year,Banana,47.06
Maharashtra,KOLHAPUR,Whole Year,Cotton,50.5
Maharashtra,KOLHAPUR,Whole Year,Grapes,23.8965517241379
Maharashtra,KOLHAPUR,Whole Year,Mango,1.84837986549827
Maharashtra,LATUR,Kharif,Cotton,1.50474615519986
Maharashtra,LATUR,Kharif,Maize,1.16775899967828
Maharashtra,LATUR,Kharif,Rice,0.461839935765603
Maharashtra,LATUR,Rabi,Maize,1.6941385003885
Maharashtra,LATUR,Summer,Maize,1.18666666666667
Maharashtra,LATUR,Whole Year,Banana,64.3
Maharashtra,LATUR,Whole Year,Cotton,23.031018981019
Maharashtra,LATUR,Whole Year,Grapes,20.9241379310345
Maharashtra,LATUR,Whole Year,Mango,1.87209302325581
Maharashtra,MUMBAI,Autumn,Maize,0.666666666666667
Maharashtra,NAGPUR,Kharif,Cotton,1.39109336170236
Maharashtra,NAGPUR,Kharif,Maize,1.828125
Maharashtra,NAGPUR,Kharif,Rice,1.21970796637818
Maharashtra,NAGPUR,Summer,Maize,1.0
Maharashtra,NAGPUR,Summer,Rice,1.80300925925926
Maharashtra,NAGPUR,Whole Year,Cotton,24.9292043023833
Maharashtra,NAGPUR,Whole Year,Grapes,26.8297872340425
Maharashtra,NAGPUR,Whole Year,Mango,1.8463524854745
Maharashtra,NANDED,Kharif,Cotton,0.890115049809178
Maharashtra,NANDED,Kharif,Maize,0.96062271062271
Maharashtra,NANDED,Kharif,Rice,0.509434880479919
Maharashtra,NANDED,Rabi,Maize,1.64988662131519
Maharashtra,NANDED,Summer,Maize,1.01212121212121
Maharashtra,NANDED,Whole Year,Banana,53.2954545454546
Maharashtra,NANDED,Whole Year,Cotton,15.8611956001436
Maharashtra,NANDED,Whole Year,Grapes,13.56
Maharashtra,NANDED,Whole Year,Mango,1.84860672220626
Maharashtra,NANDURBAR,Kharif,Cotton,1.31154763103542
Maharashtra,NANDURBAR,Kharif,Maize,1.79547319034698
Maharashtra,NANDURBAR,Kharif,Rice,0.957025902690365
Maharashtra,NANDURBAR,Rabi,Maize,2.40054459785229
Maharashtra,NANDURBAR,Summer,Maize,1.22210884353742
Maharashtra,NANDURBAR,Summer,Rice,1.61111111111111
Maharashtra,NANDURBAR,Whole Year,Banana,70.3774193548387
Maharashtra,NANDURBAR,Whole Year,Cotton,0.902887139107611
Maharashtra,NASHIK,Autumn,Maize,1494.0
Maharashtra,NASHIK,Kharif,Cotton,1.45367544323032
Maharashtra,NASHIK,Kharif,Maize,2.40902909502348
Maharashtra,NASHIK,Kharif,Rice,1.11096636651647
Maharashtra,NASHIK,Rabi,Maize,2.1825447798532
Maharashtra,NASHIK,Summer,Maize,1.20400432900433
Maharashtra,NASHIK,Whole Year,Cotton,45.8705101807367
Maharashtra,NASHIK,Whole Year,Grapes,29.3499919974392
Maharashtra,NASHIK,Whole Year,Mango,1.84899569583931
Maharashtra,OSMANABAD,Autumn,Maize,1127.0
Maharashtra,OSMANABAD,Kharif,Cotton,1.09524090910006
Maharashtra,OSMANABAD,Kharif,Maize,0.78403972959078
Maharashtra,OSMANABAD,Kharif,Rice,0.349580462205501
Maharashtra,OSMANABAD,Rabi,Maize,1.70695317564883
Maharashtra,OSMANABAD,Summer,Maize,0.99514652014652
Maharashtra,OSMANABAD,Whole Year,Banana,75.1
Maharashtra,OSMANABAD,Whole Year,Cotton,23.7982456140351
Maharashtra,OSMANABAD,Whole Year,Grapes,13.554272517321
Maharashtra,OSMANABAD,Whole Year,Mango,1.84932879182529
Maharashtra,PALGHAR,Kharif,Rice,2.51737967914439
Maharashtra,PARBHANI,Kharif,Cotton,1.38665355931765
Maharashtra,PARBHANI,Kharif,Maize,1.00079542414727
Maharashtra,PARBHANI,Kharif,Rice,0.367199638433391
Maharashtra,PARBHANI,Rabi,Maize,1.65381944444444
Maharashtra,PARBHANI,Summer,Maize,1.16666666666667
Maharashtra,PARBHANI,Whole Year,Banana,53.1521739130435
Maharashtra,PARBHANI,Whole Year,Cotton,29.0827276524645
Maharashtra,PARBHANI,Whole Year,Grapes,13.5584415584416
Maharashtra,PARBHANI,Whole Year,Mango,1.84918841175262
Maharashtra,PUNE,Autumn,Maize,1142.5
Maharashtra,PUNE,Kharif,Cotton,2.4952380952381
Maharashtra,PUNE,Kharif,Maize,2.21756671482655
Maharashtra,PUNE,Kharif,Rice,1.26295198581187
Maharashtra,PUNE,Rabi,Maize,2.31814018667798
Maharashtra,PUNE,Summer,Maize,1.70026248261542
Maharashtra,PUNE,Whole Year,Banana,84.8333333333333
Maharashtra,PUNE,Whole Year,Cotton,151.0
Maharashtra,PUNE,Whole Year,Grapes,20.9270072992701
Maharashtra,PUNE,Whole Year,Mango,1.9358407079646
Maharashtra,RAIGAD,Kharif,Rice,2.48730344663163
Maharashtra,RAIGAD,Rabi,Maize,2.625
Maharashtra,RAIGAD,Summer,Rice,2.66890710733484
Maharashtra,RAIGAD,Whole Year,Banana,17.3
Maharashtra,RAIGAD,Whole Year,Mango,1.39328358208955
Maharashtra,RATNAGIRI,Kharif,Rice,2.6260238624995
Maharashtra,RATNAGIRI,Rabi,Maize,2.33333333333333
Maharashtra,RATNAGIRI,Summer,Rice,2.87638888888889
Maharashtra,RATNAGIRI,Whole Year,Banana,23.3
Maharashtra,RATNAGIRI,Whole Year,Mango,1.56526300014986
Maharashtra,SANGLI,Kharif,Cotton,1.62687823174161
Maharashtra,SANGLI,Kharif,Maize,1.97317649591086
Maharashtra,SANGLI,Kharif,Rice,2.19780907317082
Maharashtra,SANGLI,Rabi,Maize,2.20621168441197
Maharashtra,SANGLI,Summer,Maize,1.59785731944823
Maharashtra,SANGLI,Whole Year,Banana,50.6
Maharashtra,SANGLI,Whole Year,Cotton,117.264423076923
Maharashtra,SANGLI,Whole Year,Grapes,22.7469350411711
Maharashtra,SANGLI,Whole Year,Mango,1.8495778971604
Maharashtra,SATARA,Kharif,Cotton,1.60734673402076
Maharashtra,SATARA,Kharif,Maize,1.58390562370751
Maharashtra,SATARA,Kharif,Rice,1.71338969675166
Maharashtra,SATARA,Rabi,Maize,2.31082337098983
Maharashtra,SATARA,Summer,Maize,1.63168665460332
Maharashtra,SATARA,Whole Year,Banana,42.9333333333333
Maharashtra,SATARA,Whole Year,Cotton,118.277777777778
Maharashtra,SATARA,Whole Year,Grapes,42.0806916426513
Maharashtra,SATARA,Whole Year,Mango,1.78591360642929
Maharashtra,SINDHUDURG,Kharif,Rice,2.75049678427726
Maharashtra,SINDHUDURG,Rabi,Maize,1.92307692307692
Maharashtra,SINDHUDURG,Summer,Rice,2.09303877418979
Maharashtra,SINDHUDURG,Whole Year,Banana,25.2
Maharashtra,SINDHUDURG,Whole Year,Mango,3.24217026907808
Maharashtra,SOLAPUR,Kharif,Cotton,1.93133844979596
Maharashtra,SOLAPUR,Kharif,Maize,1.35780758795417
Maharashtra,SOLAPUR,Kharif,Rice,0.620764687100894
Maharashtra,SOLAPUR,Rabi,Maize,1.92261127405136
Maharashtra,SOLAPUR,Summer,Maize,1.65093429785459
Maharashtra,SOLAPUR,Whole Year,Banana,39.55
Maharashtra,SOLAPUR,Whole Year,Cotton,83.9045454545455
Maharashtra,SOLAPUR,Whole Year,Grapes,15.7511961722488
Maharashtra,SOLAPUR,Whole Year,Mango,1.84947341381968
Maharashtra,THANE,Kharif,Rice,2.15164054413351
Maharashtra,THANE,Rabi,Maize,2.3
Maharashtra,THANE,Summer,Rice,2.50219234378101
Maharashtra,THANE,Whole Year,Banana,23.34
Maharashtra,THANE,Whole Year,Mango,1.14444535273441
Maharashtra,WARDHA,Kharif,Cotton,1.30168283025611
Maharashtra,WARDHA,Kharif,Maize,1.83333333333333
Maharashtra,WARDHA,Kharif,Rice,0.76969696969697
Maharashtra,WARDHA,Rabi,Maize,1.33333333333333
Maharashtra,WARDHA,Summer,Maize,1.0
Maharashtra,WARDHA,Whole Year,Banana,55.7
Maharashtra,WARDHA,Whole Year,Cotton,22.8080314805199
Maharashtra,WARDHA,Whole Year,Grapes,26.8181818181818
Maharashtra,WARDHA,Whole Year,Mango,1.85214626391097
Maharashtra,WASHIM,Kharif,Cotton,1.19203802440465
Maharashtra,WASHIM,Kharif,Maize,2.17555555555556
Maharashtra,WASHIM,Kharif,Rice,0.76955077086656
Maharashtra,WASHIM,Summer,Maize,1.0
Maharashtra,WASHIM,Whole Year,Banana,137.4
Maharashtra,WASHIM,Whole Year,Cotton,0.716814159292035
Maharashtra,WASHIM,Whole Year,Grapes,26.8
Maharashtra,WASHIM,Whole Year,Mango,1.84848484848485
Maharashtra,YAVATMAL,Kharif,Cotton,1.23671216864904
Maharashtra,YAVATMAL,Kharif,Maize,2.00878787878788
Maharashtra,YAVATMAL,Kharif,Rice,0.703830785318629
Maharashtra,YAVATMAL,Rabi,Maize,0.153846153846154
Maharashtra,YAVATMAL,Summer,Maize,1.25
Maharashtra,YAVATMAL,Whole Year,Banana,56.3
Maharashtra,YAVATMAL,Whole Year,Cotton,21.1240524362897
Maharashtra,YAVATMAL,Whole Year,Grapes,26.8095238095238
Maharashtra,YAVATMAL,Whole Year,Mango,1.85016286644951
Manipur,BISHNUPUR,Autumn,Jute,2.0
Manipur,BISHNUPUR,Autumn,Rice,2.28571428571429
Manipur,BISHNUPUR,Kharif,Jute,2.0
Manipur,BISHNUPUR,Kharif,Rice,2.81632057243891
Manipur,BISHNUPUR,Summer,Jute,2.0
Manipur,BISHNUPUR,Whole Year,Banana,11.7230872437608
Manipur,BISHNUPUR,Whole Year,Mango,5.38020833333333
Manipur,BISHNUPUR,Whole Year,Orange,4.09933774834437
Manipur,BISHNUPUR,Whole Year,Papaya,5.68922489724016
Manipur,BISHNUPUR,Winter,Rice,2.63382899628253
Manipur,CHANDEL,Autumn,Banana,12.8857142857143
Manipur,CHANDEL,Autumn,Maize,1.33333333333333
Manipur,CHANDEL,Autumn,Rice,1.22962962962963
Manipur,CHANDEL,Kharif,Maize,2.82451142983191
Manipur,CHANDEL,Kharif,Rice,1.5627297919027
Manipur,CHANDEL,Rabi,Banana,12.84
Manipur,CHANDEL,Summer,Banana,12.8717948717949
Manipur,CHANDEL,Whole Year,Banana,11.7167444741556
Manipur,CHANDEL,Whole Year,Mango,5.45444444444444
Manipur,CHANDEL,Whole Year,Orange,4.10344827586207
Manipur,CHANDEL,Whole Year,Papaya,5.67809423347398
Manipur,CHANDEL,Winter,Banana,12.8666666666667
Manipur,CHANDEL,Winter,Rice,1.46327683615819
Manipur,CHURACHANDPUR,Autumn,Banana,12.8461538461538
Manipur,CHURACHANDPUR,Autumn,Cotton,0.666666666666667
Manipur,CHURACHANDPUR,Autumn,Maize,2.44444444444444
Manipur,CHURACHANDPUR,Autumn,Rice,1.99736147757256
Manipur,CHURACHANDPUR,Kharif,Cotton,0.386666666666667
Manipur,CHURACHANDPUR,Kharif,Maize,1.91198396866613
Manipur,CHURACHANDPUR,Kharif,Rice,1.89405111311718
Manipur,CHURACHANDPUR,Rabi,Banana,12.875
Manipur,CHURACHANDPUR,Summer,Banana,13.0
Manipur,CHURACHANDPUR,Whole Year,Banana,10.947866510027
Manipur,CHURACHANDPUR,Whole Year,Mango,4.40595238095238
Manipur,CHURACHANDPUR,Whole Year,Orange,4.10103626943005
Manipur,CHURACHANDPUR,Whole Year,Papaya,4.5523984063745
Manipur,CHURACHANDPUR,Winter,Banana,12.8571428571429
Manipur,CHURACHANDPUR,Winter,Cotton,0.333333333333333
Manipur,CHURACHANDPUR,Winter,Rice,2.07077856420627
Manipur,IMPHAL EAST,Autumn,Banana,12.0
Manipur,IMPHAL EAST,Autumn,Rice,2.4951564828614
Manipur,IMPHAL EAST,Kharif,Rice,2.64208579865263
Manipur,IMPHAL EAST,Summer,Banana,13.0
Manipur,IMPHAL EAST,Whole Year,Banana,11.6512659937883
Manipur,IMPHAL EAST,Whole Year,Mango,6.03571428571429
Manipur,IMPHAL EAST,Whole Year,Orange,4.0
Manipur,IMPHAL EAST,Whole Year,Papaya,5.93562231759657
Manipur,IMPHAL EAST,Winter,Banana,13.0
Manipur,IMPHAL EAST,Winter,Rice,2.11580594679186
Manipur,IMPHAL WEST,Autumn,Rice,2.7010550996483
Manipur,IMPHAL WEST,Kharif,Rice,3.0816884723414
Manipur,IMPHAL WEST,Rabi,Cotton,1.0
Manipur,IMPHAL WEST,Summer,Banana,13.0
Manipur,IMPHAL WEST,Whole Year,Banana,11.4970606435644
Manipur,IMPHAL WEST,Whole Year,Mango,6.04166666666667
Manipur,IMPHAL WEST,Whole Year,Papaya,6.39893617021277
Manipur,IMPHAL WEST,Winter,Rice,2.54803921568627
Manipur,SENAPATI,Autumn,Banana,12.8666666666667
Manipur,SENAPATI,Autumn,Maize,3.69090909090909
Manipur,SENAPATI,Autumn,Rice,2.1640625
Manipur,SENAPATI,Kharif,Maize,3.33119981258113
Manipur,SENAPATI,Kharif,Rice,2.18609160259694
Manipur,SENAPATI,Rabi,Banana,12.8571428571429
Manipur,SENAPATI,Summer,Banana,12.8461538461538
Manipur,SENAPATI,Whole Year,Banana,11.7900177095104
Manipur,SENAPATI,Whole Year,Mango,5.0
Manipur,SENAPATI,Whole Year,Orange,4.1
Manipur,SENAPATI,Whole Year,Papaya,5.64049751243781
Manipur,SENAPATI,Winter,Banana,12.8529411764706
Manipur,SENAPATI,Winter,Rice,2.251795117281
Manipur,TAMENGLONG,Autumn,Banana,12.8611111111111
Manipur,TAMENGLONG,Autumn,Rice,1.23931623931624
Manipur,TAMENGLONG,Kharif,Maize,3.0
Manipur,TAMENGLONG,Kharif,Rice,1.24710584973251
Manipur,TAMENGLONG,Rabi,Banana,13.0
Manipur,TAMENGLONG,Summer,Banana,12.8461538461538
Manipur,TAMENGLONG,Whole Year,Banana,11.8465878105755
Manipur,TAMENGLONG,Whole Year,Mango,5.15
Manipur,TAMENGLONG,Whole Year,Orange,4.1
Manipur,TAMENGLONG,Whole Year,Papaya,6.45599803343166
Manipur,TAMENGLONG,Winter,Banana,12.8
Manipur,THOUBAL,Autumn,Rice,2.74199184624345
Manipur,THOUBAL,Kharif,Rice,2.4221090899185
Manipur,THOUBAL,Whole Year,Banana,10.5421091934949
Manipur,THOUBAL,Whole Year,Mango,5.04761904761905
Manipur,THOUBAL,Whole Year,Papaya,5.90038314176245
Manipur,THOUBAL,Winter,Rice,2.37176050044683
Manipur,UKHRUL,Autumn,Banana,12.8461538461538
Manipur,UKHRUL,Autumn,Maize,3.9
Manipur,UKHRUL,Autumn,Rice,1.99435736677116
Manipur,UKHRUL,Kharif,Maize,2.31424692699923
Manipur,UKHRUL,Kharif,Rice,2.2162596140396
Manipur,UKHRUL,Rabi,Banana,12.8888888888889
Manipur,UKHRUL,Summer,Banana,12.8378378378378
Manipur,UKHRUL,Whole Year,Banana,11.7488283522852
Manipur,UKHRUL,Whole Year,Mango,5.0
Manipur,UKHRUL,Whole Year,Orange,4.10526315789474
Manipur,UKHRUL,Whole Year,Papaya,4.6609900990099
Manipur,UKHRUL,Winter,Banana,12.8888888888889
Manipur,UKHRUL,Winter,Rice,2.28571428571429
Meghalaya,EAST GARO HILLS,Autumn,Rice,1.65974283783315
Meghalaya,EAST GARO HILLS,Kharif,Banana,14.8134648925919
Meghalaya,EAST GARO HILLS,Kharif,Cotton,0.965752646471011
Meghalaya,EAST GARO HILLS,Kharif,Jute,8.23721986850249
Meghalaya,EAST GARO HILLS,Kharif,Maize,1.23904574312049
Meghalaya,EAST GARO HILLS,Kharif,Rice,1.61682174054158
Meghalaya,EAST GARO HILLS,Rabi,Cotton,1.3030303030303
Meghalaya,EAST GARO HILLS,Rabi,Jute,8.15207373271889
Meghalaya,EAST GARO HILLS,Rabi,Rice,1.57147175549868
Meghalaya,EAST GARO HILLS,Summer,Rice,1.68957581499708
Meghalaya,EAST GARO HILLS,Whole Year,Banana,12.2815046404097
Meghalaya,EAST GARO HILLS,Whole Year,Maize,1.882500854939
Meghalaya,EAST GARO HILLS,Whole Year,Papaya,8.63918380889184
Meghalaya,EAST GARO HILLS,Winter,Rice,1.79567664937323
Meghalaya,EAST JAINTIA HILLS,Autumn,Rice,1.85802103333993
Meghalaya,EAST JAINTIA HILLS,Kharif,Banana,3.5031655162284
Meghalaya,EAST JAINTIA HILLS,Kharif,Maize,1.15857054685643
Meghalaya,EAST JAINTIA HILLS,Kharif,Rice,1.55924342504488
Meghalaya,EAST JAINTIA HILLS,Rabi,Rice,1.90592857792326
Meghalaya,EAST JAINTIA HILLS,Summer,Rice,2.17722222222222
Meghalaya,EAST JAINTIA HILLS,Whole Year,Banana,4.16051124063384
Meghalaya,EAST JAINTIA HILLS,Whole Year,Maize,2.05651140981557
